id-33,52.536469,13.376062
id-689,52.526634,13.302576
id-690,52.529067,13.303983
id-1140,52.526465,13.302973
id-1240,52.523755,13.300792
id-1531,52.525896,13.307127
id-1678,52.525924,13.312819
id-1778,52.525048,13.311476
id-14,52.508150,13.319865
id-212,52.516144,13.334193
id-528,52.507773,13.321128
id-931,52.516144,13.334193
id-1194,52.515744,13.333517
id-1264,52.509356,13.322658
id-104,52.512531,13.310830
id-312,52.509374,13.314086
id-387,52.506867,13.316184
id-402,52.506867,13.316184
id-891,52.507401,13.319009
id-1100,52.510976,13.317124
id-1161,52.508796,13.316575
id-1220,52.510196,13.310667
id-1481,52.508688,13.313386
id-168,52.506934,13.303086
id-232,52.508010,13.307892
id-291,52.507392,13.302477
id-292,52.508010,13.307892
id-415,52.511184,13.304476
id-432,52.507064,13.300763
id-443,52.509714,13.303521
id-486,52.505417,13.300002
id-492,52.507392,13.302477
id-511,52.508254,13.306263
id-542,52.507038,13.306288
id-853,52.510829,13.304228
id-920,52.507317,13.298651
id-43,52.504448,13.308289
id-98,52.504448,13.308289
id-157,52.504100,13.309049
id-176,52.504661,13.308392
id-264,52.502307,13.297388
id-385,52.502357,13.309014
id-477,52.501003,13.304179
id-533,52.504448,13.308289
id-560,52.502328,13.308161
id-571,52.502983,13.320914
id-925,52.501760,13.316606
id-19,52.496076,13.309530
id-314,52.497535,13.311548
id-347,52.494669,13.312509
id-362,52.500660,13.319542
id-414,52.497775,13.311663
id-532,52.498970,13.313845
id-569,52.500140,13.311186
id-577,52.496532,13.317844
id-827,52.495851,13.314644
id-1134,52.494672,13.311888
id-1188,52.496169,13.313700
id-1203,52.496169,13.313700
id-1562,52.496169,13.313700
id-1578,52.501077,13.319620
id-1699,52.500654,13.310967
id-1703,52.493173,13.316844
id-10,52.489781,13.299436
id-169,52.489280,13.299935
id-366,52.494672,13.299401
id-380,52.495854,13.296975
id-1349,52.494351,13.297643
id-1431,52.496943,13.301319
id-1717,52.489456,13.299691
id-1722,52.489456,13.299691
id-1802,52.494885,13.299444
id-60,52.494937,13.284710
id-72,52.496342,13.291779
id-123,52.500199,13.296798
id-183,52.495363,13.292513
id-575,52.494597,13.293596
id-672,52.495652,13.293595
id-752,52.500199,13.296798
id-856,52.500199,13.296798
id-874,52.496576,13.285176
id-1050,52.498162,13.292299
id-1149,52.493845,13.295980
id-50,52.479821,13.320125
id-162,52.487888,13.319255
id-217,52.486630,13.317137
id-236,52.481104,13.320124
id-262,52.489163,13.317284
id-523,52.482958,13.317600
id-970,52.489241,13.318541
id-1037,52.482246,13.310570
id-1076,52.482771,13.320628
id-1080,52.482129,13.317483
id-1205,52.481588,13.317694
id-1233,52.482230,13.312480
id-8,52.479599,13.333158
id-87,52.486659,13.321554
id-539,52.485099,13.335494
id-562,52.484859,13.330659
id-606,52.480602,13.332780
id-716,52.482195,13.329447
id-764,52.483374,13.333478
id-930,52.481312,13.323331
id-1022,52.481957,13.321642
id-1099,52.481312,13.323331
id-1438,52.480833,13.332168
id-1443,52.479149,13.331363
id-1453,52.479149,13.331363
id-1486,52.478857,13.336136
id-151,52.490545,13.325006
id-663,52.491024,13.332672
id-846,52.489887,13.326883
id-942,52.489353,13.334504
id-1040,52.494333,13.324726
id-1041,52.490435,13.321136
id-1408,52.487567,13.323724
id-1771,52.492394,13.326667
id-1817,52.487388,13.326796
id-1890,52.487293,13.325469
id-2258,52.491473,13.328935
id-2308,52.492042,13.333325
id-235,52.500565,13.328631
id-524,52.499249,13.326703
id-614,52.494615,13.321610
id-1200,52.497996,13.321977
id-1345,52.499871,13.325895
id-1483,52.499951,13.320635
id-1654,52.496427,13.327041
id-2535,52.494765,13.322265
id-2651,52.494800,13.323543
id-69,52.498865,13.350985
id-141,52.499206,13.348840
id-269,52.497262,13.332166
id-273,52.498846,13.340637
id-318,52.496920,13.348178
id-440,52.494658,13.338027
id-978,52.498542,13.338583
id-996,52.495344,13.345842
id-1287,52.496000,13.345744
id-1380,52.499005,13.347154
id-174,52.493231,13.335479
id-675,52.494162,13.344196
id-929,52.495082,13.332926
id-1128,52.494073,13.335696
id-1355,52.488869,13.338107
id-1387,52.490462,13.344609
id-1392,52.492116,13.344173
id-39,52.491868,13.354097
id-306,52.493933,13.352205
id-326,52.489652,13.348809
id-943,52.495991,13.359743
id-982,52.496809,13.355519
id-1075,52.493172,13.349212
id-1121,52.493585,13.353939
id-1340,52.493449,13.346845
id-1423,52.495212,13.358908
id-1631,52.493150,13.347887
id-1889,52.494091,13.351823
id-501,52.500175,13.354555
id-671,52.500100,13.357175
id-740,52.496597,13.365006
id-875,52.498741,13.359994
id-979,52.492830,13.364954
id-1011,52.494214,13.363767
id-1021,52.493497,13.364822
id-1186,52.494668,13.363089
id-1214,52.494431,13.362440
id-1403,52.498779,13.356159
id-1468,52.496101,13.363590
id-1551,52.493711,13.362278
id-16,52.503768,13.366709
id-70,52.503179,13.361736
id-178,52.505064,13.353938
id-304,52.509375,13.360585
id-538,52.501427,13.370994
id-559,52.504276,13.368185
id-580,52.504488,13.359140
id-790,52.500473,13.371349
id-821,52.507304,13.374846
id-1026,52.509665,13.372719
id-1088,52.501508,13.360668
id-1146,52.503285,13.372006
id-1262,52.508653,13.355640
id-1272,52.499211,13.367583
id-1781,52.500931,13.373558
id-18,52.501183,13.344587
id-323,52.501183,13.344587
id-334,52.503651,13.348687
id-352,52.503651,13.348687
id-828,52.501183,13.344587
id-908,52.501183,13.344587
id-1400,52.503236,13.346084
id-1470,52.505428,13.341733
id-45,52.500572,13.345142
id-77,52.501785,13.334101
id-299,52.502731,13.337034
id-3,52.489127,13.356545
id-222,52.488362,13.352542
id-230,52.486591,13.347346
id-308,52.486714,13.352949
id-529,52.486063,13.349851
id-681,52.487129,13.352300
id-934,52.488801,13.358036
id-956,52.490093,13.356433
id-59,52.481120,13.340879
id-513,52.487703,13.344201
id-1317,52.488158,13.337828
id-2082,52.487883,13.336800
id-2486,52.481112,13.344058
id-3046,52.486699,13.337318
id-3123,52.485494,13.339836
id-3229,52.481201,13.346530
id-3468,52.479239,13.336649
id-3693,52.479720,13.343592
id-3758,52.479720,13.343592
id-17,52.488928,13.358568
id-22,52.483151,13.355881
id-27,52.489123,13.360963
id-41,52.482960,13.354652
id-118,52.480835,13.349000
id-150,52.481103,13.352716
id-557,52.487731,13.361422
id-583,52.480835,13.349000
id-631,52.479865,13.351324
id-654,52.481555,13.352578
id-664,52.491572,13.363730
id-714,52.491572,13.363730
id-900,52.489586,13.359172
id-1189,52.485355,13.355275
id-1268,52.488229,13.358686
id-1303,52.479552,13.347307
id-205,52.479095,13.362656
id-372,52.482567,13.362719
id-397,52.490470,13.370109
id-576,52.482229,13.361217
id-579,52.475880,13.359275
id-586,52.490410,13.371007
id-588,52.484010,13.361655
id-628,52.484908,13.362724
id-771,52.488159,13.365193
id-937,52.484911,13.365692
id-945,52.481585,13.367189
id-965,52.481585,13.367189
id-992,52.479999,13.362469
id-1070,52.477317,13.361760
id-1103,52.491295,13.367850
id-1142,52.477245,13.358761
id-56,52.494150,13.397069
id-223,52.496809,13.397198
id-227,52.490037,13.403565
id-265,52.494412,13.401242
id-377,52.495523,13.396580
id-423,52.491736,13.401712
id-471,52.492805,13.397672
id-596,52.492521,13.394489
id-619,52.493266,13.393413
id-897,52.490678,13.392589
id-1034,52.492623,13.392770
id-1094,52.493024,13.395078
id-1124,52.494150,13.397069
id-1183,52.489291,13.404049
id-1373,52.490657,13.397329
id-234,52.504410,13.378106
id-254,52.503166,13.384317
id-319,52.500621,13.386139
id-605,52.492597,13.376447
id-774,52.500175,13.389138
id-889,52.497298,13.388139
id-893,52.494455,13.381168
id-1028,52.501051,13.375437
id-1118,52.495616,13.383241
id-1138,52.495616,13.383241
id-1141,52.496284,13.386622
id-1265,52.497658,13.387927
id-288,52.486664,13.391702
id-300,52.486359,13.386451
id-309,52.485308,13.385204
id-315,52.487608,13.393226
id-395,52.487928,13.397097
id-410,52.492762,13.381708
id-450,52.487928,13.397097
id-506,52.486212,13.383127
id-550,52.492762,13.381708
id-565,52.488282,13.396719
id-655,52.488267,13.393189
id-683,52.488725,13.392980
id-736,52.486472,13.386435
id-769,52.487250,13.389285
id-895,52.492762,13.381708
id-902,52.491550,13.385166
id-1109,52.487925,13.407625
id-1153,52.490003,13.382655
id-1238,52.491522,13.385375
id-1319,52.486664,13.394000
id-1446,52.490174,13.385776
id-53,52.488984,13.417489
id-155,52.490762,13.419852
id-224,52.490213,13.418136
id-248,52.492551,13.416103
id-346,52.492268,13.410791
id-422,52.488628,13.422609
id-424,52.487773,13.419757
id-488,52.488184,13.412481
id-493,52.486551,13.422873
id-568,52.488862,13.423116
id-593,52.490320,13.407720
id-719,52.489548,13.421371
id-794,52.495117,13.419148
id-933,52.490745,13.410066
id-957,52.488190,13.412910
id-1013,52.488573,13.414668
id-1015,52.489842,13.415062
id-1032,52.489276,13.422085
id-1098,52.489981,13.417986
id-1212,52.494670,13.412383
id-1246,52.490762,13.419852
id-86,52.502640,13.398013
id-138,52.498516,13.402259
id-161,52.502171,13.406595
id-164,52.500348,13.394162
id-244,52.496544,13.410791
id-267,52.504435,13.408866
id-316,52.499487,13.410745
id-430,52.505345,13.402819
id-436,52.502813,13.398177
id-519,52.498010,13.409009
id-551,52.499366,13.404916
id-609,52.505598,13.401961
id-621,52.500681,13.403881
id-645,52.504616,13.412128
id-780,52.499487,13.410745
id-810,52.500846,13.414072
id-951,52.507080,13.406588
id-1016,52.505694,13.407632
id-1064,52.505071,13.397078
id-1170,52.506416,13.388194
id-1190,52.506300,13.406443
id-1193,52.505615,13.407397
id-1198,52.505615,13.407397
id-1253,52.506959,13.405750
id-1291,52.506535,13.389821
id-1391,52.498648,13.400017
id-1426,52.502813,13.398177
id-1472,52.500285,13.403044
id-1511,52.504204,13.388615
id-1558,52.504954,13.399010
id-1577,52.502710,13.414458
id-1627,52.505212,13.404318
id-1636,52.504467,13.407213
id-23,52.497470,13.444927
id-42,52.500336,13.433604
id-107,52.497838,13.447295
id-279,52.502796,13.438978
id-490,52.502996,13.430867
id-622,52.500322,13.441715
id-730,52.498560,13.436918
id-741,52.503947,13.429369
id-761,52.498509,13.436295
id-935,52.498560,13.436918
id-966,52.498694,13.437034
id-1162,52.498862,13.442913
id-1353,52.501877,13.428861
id-1641,52.498529,13.437857
id-1668,52.501741,13.419425
id-1688,52.501741,13.419425
id-1783,52.501741,13.419425
id-1808,52.501741,13.419425
id-1966,52.501005,13.424983
id-2283,52.504004,13.429756
id-2311,52.501442,13.427619
id-134,52.542613,13.372972
id-226,52.549826,13.361457
id-311,52.556076,13.372704
id-431,52.552291,13.356978
id-435,52.551058,13.364675
id-456,52.548104,13.364424
id-549,52.547543,13.358790
id-640,52.555405,13.372259
id-711,52.549892,13.366274
id-733,52.549170,13.356915
id-773,52.547172,13.366605
id-800,52.555405,13.372259
id-854,52.547181,13.365374
id-959,52.553577,13.363493
id-1000,52.549062,13.356726
id-1009,52.553577,13.363493
id-1174,52.542613,13.372972
id-1378,52.545423,13.368211
id-1592,52.549346,13.364292
id-1602,52.541921,13.372264
id-1674,52.550511,13.357387
id-1718,52.546943,13.367023
id-1895,52.552107,13.357325
id-44,52.541331,13.352121
id-156,52.540033,13.349464
id-170,52.542238,13.364910
id-175,52.547226,13.345033
id-200,52.546375,13.354934
id-332,52.546375,13.354934
id-343,52.539777,13.356483
id-535,52.545380,13.348818
id-592,52.543340,13.357560
id-793,52.548063,13.348356
id-905,52.541073,13.357232
id-923,52.536355,13.336883
id-938,52.537517,13.341442
id-973,52.542715,13.354458
id-1136,52.540621,13.354663
id-1156,52.542824,13.359002
id-1284,52.549841,13.352568
id-1294,52.547483,13.345495
id-1588,52.542338,13.363771
id-153,52.545031,13.392546
id-295,52.541072,13.395345
id-367,52.542892,13.393229
id-659,52.547302,13.395184
id-709,52.547302,13.395184
id-745,52.543734,13.399562
id-784,52.542014,13.399616
id-844,52.536019,13.390493
id-909,52.540589,13.392615
id-986,52.539576,13.399660
id-999,52.539789,13.388377
id-1087,52.546750,13.399646
id-1095,52.539817,13.389752
id-1101,52.547443,13.389235
id-1119,52.538521,13.395461
id-1135,52.542551,13.400024
id-1154,52.548483,13.398105
id-1184,52.545229,13.392026
id-1218,52.538326,13.382743
id-1415,52.542573,13.393989
id-1422,52.542076,13.393710
id-1439,52.538954,13.396099
id-1480,52.543456,13.391650
id-1508,52.538523,13.386962
id-1509,52.547441,13.397364
id-1515,52.546750,13.399646
id-1853,52.539659,13.394028
id-1892,52.546841,13.397882
id-2109,52.538954,13.396099
id-2114,52.547331,13.390811
id-78,52.554158,13.393064
id-96,52.554436,13.376013
id-139,52.545526,13.378688
id-143,52.544664,13.375493
id-159,52.554284,13.392381
id-163,52.544664,13.375493
id-460,52.550383,13.394583
id-462,52.553888,13.376651
id-464,52.550890,13.369852
id-469,52.550229,13.392891
id-476,52.553277,13.386872
id-516,52.550997,13.384732
id-566,52.546983,13.372521
id-604,52.545236,13.378108
id-627,52.553847,13.391237
id-641,52.554807,13.377401
id-692,52.545065,13.378551
id-722,52.550009,13.371721
id-1164,52.556066,13.374155
id-1228,52.553535,13.377970
id-1275,52.552280,13.376640
id-1477,52.551841,13.382974
id-5,52.509995,13.295359
id-71,52.510102,13.295477
id-75,52.509995,13.295359
id-167,52.506480,13.290717
id-219,52.509216,13.285301
id-393,52.508144,13.295209
id-825,52.509216,13.285301
id-826,52.510103,13.287706
id-830,52.504615,13.292166
id-1002,52.507866,13.285230
id-1036,52.506239,13.294295
id-1290,52.507370,13.289768
id-1310,52.507246,13.284804
id-1610,52.509076,13.285701
id-185,52.513033,13.290479
id-207,52.511944,13.296469
id-228,52.513298,13.296356
id-391,52.512074,13.288394
id-407,52.512658,13.289761
id-411,52.523432,13.287526
id-508,52.512343,13.293791
id-581,52.515216,13.287439
id-668,52.512343,13.293791
id-696,52.523743,13.285499
id-737,52.513323,13.290808
id-792,52.511650,13.294433
id-865,52.511535,13.292765
id-869,52.517738,13.291700
id-952,52.512472,13.281012
id-962,52.512472,13.281012
id-1145,52.517859,13.280650
id-1216,52.513280,13.295948
id-1260,52.519113,13.289259
id-1261,52.524633,13.288094
id-1263,52.523743,13.285499
id-1281,52.518301,13.287067
id-1369,52.511535,13.292765